ID,이름(영),슬롯,DEF,카드슬롯,필요레벨,무게,구매가,판매가,정련,사용직업,효과(요약)
2261,Army Cap,상단헤드기어,4,0,0,40,20,0,○,"알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 로그, 소드맨, 도둑",
2271,Jack be Dandy,상단헤드기어,1,0,0,10,45000,0,×,All,
2272,Stop Post,상단헤드기어,1,0,0,40,20,0,○,전직업,
2273,Doctor Band,상단헤드기어,3,0,0,10,20,0,○,All,INT+1
2274,Ghost Bandana,상단헤드기어,0,0,0,10,20,0,○,All,AGI+2
2275,Red Bandana,상단헤드기어,2,0,0,10,20,0,○,전직업,
2277,Nurse Cap,상단헤드기어,2,0,0,10,20,0,○,"복사, 몽크, 프리스트",INT+1
2279,Bomb Wick,상단헤드기어,1,0,0,10,20,0,×,전직업,
2280,Sakkat,상단헤드기어,3,0,0,30,20,0,○,전직업,AGI+1
2282,Halo,상단헤드기어,0,0,0,10,20,0,×,전직업,"bonus2 bSubEle,Ele_Holy,15;
"
2283,Ear Muffs,상단헤드기어,3,0,0,20,20,0,○,전직업,"bonus2 bResEff,Eff_Curse,1000;
"
2284,Antlers,상단헤드기어,4,0,0,50,20,0,○,All,
2287,Pirate Bandana,상단헤드기어,3,0,0,10,20,0,○,All,STR+1
2289,Poo Poo Hat,상단헤드기어,0,0,0,70,20,0,×,전직업,"bonus2 bSubRace,RC_DemiHuman,10;
bonus2 bSubRace,RC_Player_Human,10;
"
2290,Funeral Hat,상단헤드기어,1,0,0,10,3000,0,×,전직업,
2293,Pretend Murdered,상단헤드기어,1,0,0,10,20,0,×,전직업,
2294,Stellar,상단헤드기어,1,0,0,10,20,0,○,전직업,
2298,Green Feeler,상단헤드기어,2,0,0,10,20,0,×,전직업,
2299,Orc Helm,상단헤드기어,5,0,0,50,20,0,○,"알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 로그, 소드맨, 도둑",
5003,Joker Jester,상단헤드기어,1,0,0,10,20,0,○,All,"LUK+2, MDEF+5"
5008,Puppy Love,상단헤드기어,1,0,0,10,20,0,×,All,
5009,Safety Helmet,상단헤드기어,3,0,0,50,20,0,○,All,MDEF+3
5010,Indian Fillet,상단헤드기어,3,0,0,10,20,0,○,전직업,
5011,Aerial,상단헤드기어,3,0,0,10,20,0,○,전직업,
5012,Ph.D Hat,상단헤드기어,3,0,0,20,20,0,○,All,
5013,Lord Kaho's Horn,상단헤드기어,5,0,0,10,20,0,○,전직업,"STR+5, AGI+10, VIT+10, INT+5, LUK+20, MDEF+10"
5015,Egg Shell,상단헤드기어,3,0,0,20,20,0,×,전직업,
5016,Boy's Cap,상단헤드기어,2,0,0,10,20,0,○,All,
5018,Feather Bonnet,상단헤드기어,4,0,0,30,20,0,○,"궁수, BardDancer, 헌터",AGI+1
5019,Corsair,상단헤드기어,5,0,0,50,20,0,○,All,VIT+1
5020,Kafra Band,상단헤드기어,3,0,0,50,20,0,○,전직업,MDEF+3
5023,Parcel Hat,상단헤드기어,0,0,0,100,20,0,○,"알케미스트, 블랙스미스, 상인",
5024,Cake Hat,상단헤드기어,1,0,0,100,20,0,○,전직업,
5027,Mage Hat,상단헤드기어,1,0,0,30,20,0,○,"Mage, 세이지, SoulLinker, 위저드","INT+2, MaxSP+150"
5028,Candle,상단헤드기어,0,0,0,15,20,0,○,전직업,
5032,Sunday Hat,상단헤드기어,1,0,0,80,20,0,○,All,
5034,Bulb Band,상단헤드기어,0,0,0,50,20,0,○,All,
5041,Heart Hairpin,상단헤드기어,0,0,0,10,20,0,○,전직업,
5047,Fashionable Glasses,상단헤드기어,0,0,0,10,20,0,○,All,
5048,Cresent Hairpin,상단헤드기어,0,0,0,10,20,0,○,전직업,
5049,Striped Hairband,상단헤드기어,1,0,0,15,20,0,×,전직업,
5052,Blue Hairband,상단헤드기어,1,0,0,15,20,0,○,전직업,
5055,Novice False Eggshell,상단헤드기어,3,0,0,0.1,1,0,×,"노비스, 슈퍼노비스",
5056,Fruit of Love,상단헤드기어,0,0,0,10,1,0,×,전직업,
5058,Drooping Cat,상단헤드기어,1,0,0,50,250000,0,○,All,MDEF+15
5060,Party Hat,상단헤드기어,3,0,0,30,20,0,○,전직업,LUK+1
5061,Flower Hairpin,상단헤드기어,1,0,0,10,20,0,○,전직업,
5063,Giant Band Aid,상단헤드기어,1,0,0,10,20,0,○,All,
5064,Smokie Leaf,상단헤드기어,1,0,0,10,20,0,○,전직업,
5067,Sombrero,상단헤드기어,4,0,0,35,20,0,○,All,AGI+1
5069,Kitsune Mask,상단헤드기어,1,0,0,30,20,0,○,All,"AGI+1, LUK+1"
5070,Hot-blooded Headband,상단헤드기어,1,0,0,10,20,0,○,All,STR+2
5071,Indian Headband,상단헤드기어,1,0,0,20,20,0,○,All,DEX+1
5073,Model Training Hat,상단헤드기어,2,0,0,70,20,0,○,All,DEX+2
5075,Cowboy Hat,상단헤드기어,4,0,0,50,20,0,○,전직업,
5076,Beanie,상단헤드기어,2,0,0,35,20,0,○,전직업,LUK+1
5077,Tulip Hairpin,상단헤드기어,1,0,0,10,20,0,○,전직업,
5079,X Hairpin,상단헤드기어,1,0,0,10,20,0,○,전직업,
5082,Decorative Mushroom,상단헤드기어,2,0,0,10,20,0,○,전직업,
5084,Lazy Smokie,상단헤드기어,1,0,0,50,20,0,○,All,"bonus2 bResEff,Eff_Sleep,2000;
"
5097,Holiday Hat,상단헤드기어,0,0,0,40,0,0,○,전직업,
5099,Neko Mimi,상단헤드기어,1,0,0,30,20,0,○,전직업,"LUK+2, MDEF+10"
5108,Renown Detective's Cap,상단헤드기어,3,1,0,35,20,0,○,전직업,
5109,Red Bonnet,상단헤드기어,2,0,0,40,20,0,○,전직업,
5114,Bucket Hat,상단헤드기어,3,0,0,30,6000,0,○,전직업,
5115,Winter Hat,상단헤드기어,3,0,0,50,20,0,○,전직업,"bonus2 bResEff,Eff_Freeze,1000;
"
5116,Banana Hat,상단헤드기어,1,0,0,20,20,0,○,전직업,"bonus3 bAutoSpell,""SM_PROVOKE"",3,30;
"
5117,Mystic Rose,상단헤드기어,0,0,0,10,20,0,○,전직업,"bonus2 bSubRace,RC_Plant,2;
"
5118,Puppy Headband,상단헤드기어,2,0,0,10,20,0,○,전직업,
5120,Bucket Hat,상단헤드기어,3,1,0,30,6000,0,○,전직업,
5132,Angeling Hat,상단헤드기어,2,0,0,70,20,0,×,전직업,"bonus2 bSubRace,RC_DemiHuman,10;
bonus2 bSubRace,RC_Player_Human,10;
"
5133,Sheep Hat,상단헤드기어,1,0,0,15,20,0,×,"복사, 몽크, 프리스트","bonus bShortWeaponDamageReturn,5;
"
5134,Pumpkin-Head,상단헤드기어,2,0,0,20,20,0,○,전직업,"bonus2 bSubRace,RC_Demon,5;
"
5136,Antonio's Santa Hat,상단헤드기어,2,0,0,10,20,0,○,전직업,
5144,Gambler Hat,상단헤드기어,2,0,0,20,20,0,○,전직업,LUK+5
5145,Carnival Joker Jester,상단헤드기어,0,0,0,10,10,0,○,전직업,
5146,Elephant Hat,상단헤드기어,0,0,0,50,0,0,○,전직업,VIT+1
5147,Baseball Cap,상단헤드기어,3,1,0,20,0,0,○,전직업,
5148,Phrygian Cap,상단헤드기어,0,0,0,50,0,0,○,전직업,INT+2
5149,Silver Tiara,상단헤드기어,0,0,0,10,0,0,○,전직업,INT+2
5150,Joker Jester,상단헤드기어,1,0,0,10,20,0,×,전직업,"bonus bSpeedRate,25;
"
5153,Angeling Hairpin,상단헤드기어,3,0,0,70,20,0,○,전직업,FLEE+5
5157,Orc Helm,상단헤드기어,5,1,0,50,20,0,○,"알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 로그, 소드맨, 도둑",
5158,Monk Hat,상단헤드기어,5,1,0,10,30000,0,○,"복사, 몽크, 프리스트",MDEF+3
5160,Majestic Goat,상단헤드기어,5,1,0,80,20,0,○,"알케미스트, 블랙스미스, 크루세이더, 기사, 상인, StarGladiator, 소드맨, Taekwon",STR+1
5163,Corsair,상단헤드기어,5,1,0,50,20,0,○,All,VIT+1
5170,Feather Beret,상단헤드기어,1,0,0,60,30000,0,○,All,MDEF+1
5171,Valkyrie Helm,상단헤드기어,5,1,0,100,100000,0,○,All,MDEF+5
5172,Beret,상단헤드기어,0,0,0,70,30000,0,×,전직업,"bonus2 bSubRace,RC_DemiHuman,10;
bonus2 bSubRace,RC_Player_Human,10;
"
5178,Candle,상단헤드기어,0,0,0,15,20,0,○,전직업,전스탯+1
5179,Golden Tiara,상단헤드기어,0,0,0,10,0,0,○,전직업,INT+2
5180,France Holiday Hat,상단헤드기어,1,0,0,10,20,0,○,전직업,VIT+1
5189,Autumn Leaves,상단헤드기어,0,0,0,10,20,0,○,전직업,"MaxHP+40, MaxSP+40"
5190,Independence Memorial Hat,상단헤드기어,3,1,0,2,20,0,○,전직업,
5191,Black Ribbon,상단헤드기어,1,1,0,10,800,0,○,전직업,"INT+1, MDEF+3"
5192,Yellow Ribbon,상단헤드기어,1,1,0,10,800,0,○,전직업,MDEF+3
5193,Green Ribbon,상단헤드기어,1,1,0,10,800,0,○,전직업,MDEF+3
5194,Pink Ribbon,상단헤드기어,1,1,0,10,800,0,○,전직업,MDEF+3
5195,Red Ribbon,상단헤드기어,1,1,0,10,800,0,○,전직업,MDEF+3
5196,Orange Ribbon,상단헤드기어,1,1,0,10,800,0,○,전직업,MDEF+3
5197,White Ribbon,상단헤드기어,1,1,0,10,800,0,○,전직업,MDEF+3
5198,Drooping Bunny,상단헤드기어,1,0,0,10,10,0,○,전직업,"DEX+1, FLEE+2"
5199,Baseball Cap,상단헤드기어,3,0,0,20,0,0,○,전직업,
5200,Coppola,상단헤드기어,0,0,0,30,10,0,○,전직업,
5201,Party Hat,상단헤드기어,3,0,0,30,20,0,○,전직업,
5202,Fantastic Pumpkin-Head,상단헤드기어,2,0,0,20,20,0,○,전직업,"bonus2 bSubRace,RC_Demon,5;
"
5207,Angel Blessing,상단헤드기어,0,0,0,10,20,0,×,전직업,LUK+1
5209,Love Dad Cap,상단헤드기어,2,0,0,30,20,0,○,전직업,
5215,Evolved Angel Wing,상단헤드기어,2,0,0,10,20,0,○,All,"INT+1, DEX+1, MDEF+3"
5216,Evolved Evil Wing,상단헤드기어,3,0,0,10,20,0,○,All,"STR+1, AGI+1, FLEE+3"
5217,Evolved Majestic Goat,상단헤드기어,5,0,0,80,20,0,○,"알케미스트, 블랙스미스, 크루세이더, 기사, 상인, StarGladiator, 소드맨, Taekwon",STR+2
5218,Evolved Bunny Band,상단헤드기어,2,0,0,10,20,0,○,전직업,INT+2
5219,Evolved Drooping Cat,상단헤드기어,1,0,0,50,250000,0,○,All,"MDEF+18, FLEE+3"
5226,Mini Propeller,상단헤드기어,2,0,0,20,20,0,○,전직업,"AGI+2, DEX+1, FLEE+10"
5230,Gray Drooping Cat,상단헤드기어,1,0,0,50,250000,0,○,All,MDEF+15
5231,Brown Drooping Cat,상단헤드기어,1,0,0,50,250000,0,○,All,MDEF+15
5232,Pink Drooping Cat,상단헤드기어,1,0,0,50,250000,0,○,All,MDEF+15
5233,Blue Drooping Cat,상단헤드기어,1,0,0,50,250000,0,○,All,MDEF+15
5234,Yellow Drooping Cat,상단헤드기어,1,0,0,50,250000,0,○,All,MDEF+15
5235,Brown Beanie,상단헤드기어,2,0,0,35,20,0,○,전직업,LUK+1
5236,Blue Beanie,상단헤드기어,2,0,0,35,20,0,○,전직업,LUK+1
5237,Pink Beanie,상단헤드기어,2,0,0,35,20,0,○,전직업,LUK+1
5238,Red Mage Hat,상단헤드기어,1,0,0,30,20,0,○,"Mage, 세이지, SoulLinker, 위저드","INT+2, MaxSP+150"
5239,Gray Mage Hat,상단헤드기어,1,0,0,30,20,0,○,"Mage, 세이지, SoulLinker, 위저드","INT+2, MaxSP+150"
5240,Brown Mage Hat,상단헤드기어,1,0,0,30,20,0,○,"Mage, 세이지, SoulLinker, 위저드","INT+2, MaxSP+150"
5241,Blue Mage Hat,상단헤드기어,1,0,0,30,20,0,○,"Mage, 세이지, SoulLinker, 위저드","INT+2, MaxSP+150"
5242,Yellow Mage Hat,상단헤드기어,1,0,0,30,20,0,○,"Mage, 세이지, SoulLinker, 위저드","INT+2, MaxSP+150"
5246,Angelic Helm,상단헤드기어,3,0,0,70,20,0,○,전직업,"AGI+1, LUK+1, MDEF+3"
5247,Satanic Helm,상단헤드기어,4,0,0,70,20,0,○,전직업,"AGI+1, LUK+1, MDEF+3"
5259,Elephant Hat,상단헤드기어,3,0,0,50,20,0,○,전직업,VIT+1
5260,Cookie Hat,상단헤드기어,2,0,0,50,20,0,○,전직업,AGI+1
5261,Silver Tiara,상단헤드기어,2,0,0,50,20,0,○,전직업,INT+2
5262,Golden Tiara,상단헤드기어,2,0,0,50,20,0,○,전직업,STR+2
5264,Australian Flag Hat,상단헤드기어,4,0,0,50,20,0,○,전직업,전스탯+2
5267,Sakkat,상단헤드기어,10,0,0,0,1,0,×,전직업,AGI+3
5270,Autumn Leaves,상단헤드기어,1,1,0,10,20,0,○,전직업,"bonus bFlee2,5;
"
5279,Refined Drooping Cat,상단헤드기어,1,0,0,0,2,0,×,All,MDEF+15
5280,Baphomet Horns,상단헤드기어,5,0,0,0,2,0,×,전직업,STR+1
5281,Refined Deviruchi Hat,상단헤드기어,2,0,0,0,2,0,×,All,"STR+1, INT+1"
5282,Europe Baseball Cap,상단헤드기어,3,1,0,20,0,0,○,전직업,
5290,Drooping Bunny,상단헤드기어,1,0,0,10,20,0,○,전직업,"DEX+1, FLEE+2"
5293,Ramen Hat,상단헤드기어,1,0,0,0,20,0,×,전직업,DEX+4
5296,Drooping Nine Tail,상단헤드기어,1,1,0,30,20,0,○,전직업,"AGI+1, CRIT+1"
5297,Soul Wing,상단헤드기어,2,1,0,30,20,0,○,전직업,전스탯+1
5301,Victory Hairband,상단헤드기어,0,0,0,10,0,0,○,전직업,
5303,Flower Crown,상단헤드기어,1,0,0,30,20,0,○,전직업,"MDEF+3, MaxHP+50"
5306,Freya's Crown,상단헤드기어,12,0,0,50,0,0,×,All,"bonus2 bSubRace,RC_DemiHuman,5;
bonus2 bSubRace,RC_Player_Human,5;
"
5307,Carmen Miranda's Hat,상단헤드기어,3,0,0,40,20,0,○,전직업,MDEF+3
5308,Brazil National Flag Hat,상단헤드기어,3,1,0,30,20,0,○,전직업,"bonus bSpeedAddRate,25;
"
5310,Shining Electric Bulb Hairband,상단헤드기어,3,1,0,10,20,0,○,전직업,"bonus2 bSubEle,Ele_Dark,10;
skill ""MG_SIGHT"",1;
"
5311,Large Hisbiscus,상단헤드기어,1,1,0,10,20,0,○,전직업,MDEF+15
5312,Ayothaya King's Hat,상단헤드기어,5,1,0,10,20,0,○,"알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 로그, 소드맨, 도둑",STR+1
5318,Poring Party Hat,상단헤드기어,2,0,0,0,20,0,○,전직업,전스탯+3
5320,Champion Wreath,상단헤드기어,4,0,0,50,20,0,○,All,전스탯+2
5321,Bandana Merah Putih,상단헤드기어,2,0,0,50,20,0,○,전직업,
5323,Misstrance Crown,상단헤드기어,10,0,0,0,20,0,×,전직업,전스탯+2
5330,kRO Drooping Kitty C,상단헤드기어,6,0,0,0,1,0,×,All,MDEF+15
5331,Corsair C,상단헤드기어,10,0,0,0,1,0,×,All,"VIT+3, INT+3"
5335,Jumping Poring,상단헤드기어,2,0,0,30,0,0,×,전직업,LUK+1
5347,Ph.D Hat,상단헤드기어,3,1,0,20,20,0,○,All,
5348,Big Ribbon,상단헤드기어,2,1,0,20,15000,0,○,All,MDEF+3
5349,Boy's Cap,상단헤드기어,2,1,0,10,20,0,○,All,
5350,Pirate Bandana,상단헤드기어,3,1,0,10,20,0,○,All,STR+1
5351,Sunflower,상단헤드기어,1,1,0,10,20,0,×,전직업,"bonus2 bSubRace,RC_Insect,10;
"
5354,Muslim Hat M,상단헤드기어,2,0,0,10,0,0,×,전직업,"bonus bCastrate,-5;
"
5355,Selendang,상단헤드기어,2,0,0,10,0,0,×,전직업,"bonus bCastrate,-5;
"
5356,Festival Pumpkin Hat,상단헤드기어,2,0,0,20,20,0,○,전직업,"bonus2 bSubRace,RC_Demon,5;
bonus2 bAddRace,RC_Demon,5;
"
5366,Love Dad Bandana,상단헤드기어,3,0,0,20,20,0,○,전직업,전스탯+5
5368,White Wing,상단헤드기어,2,0,0,10,20,0,○,전직업,"bonus2 bAddMonsterDropItem,12280,300;
"
5369,Dark Wing,상단헤드기어,1,0,0,10,20,0,○,전직업,"bonus2 bAddMonsterDropItem,12279,300;
"
5370,Orchid Hairband,상단헤드기어,1,0,0,20,20,0,○,전직업,INT+1
5372,Koneko Hat,상단헤드기어,1,0,0,50,20,0,○,전직업,"INT+1, MDEF+3"
5374,Gigantic Majestic Goat,상단헤드기어,5,0,0,80,20,0,○,전직업,"bonus2 bAddRace,RC_DemiHuman,12;
bonus2 bAddRace,RC_Player_Human,12;
bonus bBase"
5376,Flying Evil Wing,상단헤드기어,3,1,0,10,20,0,○,전직업,MaxSP+120
5378,Bunny Top Hat,상단헤드기어,0,0,0,30,20,0,○,전직업,AGI+3
5380,Fish Head Hat,상단헤드기어,1,0,0,40,20,0,○,전직업,"bonus3 bAutoSpell,""SA_FROSTWEAPON"",1,5;
"
5381,Santa Poring Hat,상단헤드기어,2,1,0,10,20,0,×,전직업,MDEF+2
5382,Bell Ribbon,상단헤드기어,3,1,0,20,20,0,○,전직업,VIT+1
5390,Frozen Twin Pompom,상단헤드기어,2,0,0,10,20,0,○,전직업,"bonus2 bResEff, Eff_Freeze, 3000;
"
5392,Luoyang NewYear Hat,상단헤드기어,3,1,0,30,20,0,○,전직업,LUK+2
5393,Love Valentine's Hat,상단헤드기어,2,0,0,20,20,0,×,전직업,"bonus bMaxSPrate, 7;
bonus bMaxHPrate, 7;
"
5396,Jasper Crest,상단헤드기어,2,1,0,70,20,0,○,전직업,"VIT+1, DEX+3"
5406,Academy Freshman Hat,상단헤드기어,2,0,0,50,0,0,○,전직업,"MaxHP+80, MaxSP+10"
5407,Academy Completion Hat,상단헤드기어,2,1,0,20,0,0,○,전직업,MaxSP+30
5408,Old Bandana,상단헤드기어,5,0,0,0,0,0,×,전직업,"INT+2, MaxSP+50"
5409,Purple Cowboy Hat,상단헤드기어,4,1,0,50,20,0,○,전직업,"VIT+2, INT+2, MaxSP+50"
5411,White Snake Hat,상단헤드기어,2,0,0,50,20,0,○,전직업,DEX+2
5413,Pop Corn Hat,상단헤드기어,2,0,0,30,20,0,×,전직업,"bonus2 bSubEle,Ele_Wind, 10;
"
5414,Camp Fire Hat,상단헤드기어,2,0,0,30,20,0,×,전직업,"bonus2 bSubEle,Ele_Fire,10;
bonus4 bAutoSpellWhenHit,""MG_FIREBALL"",5,100,1;
"
5417,Crown Parrots,상단헤드기어,1,1,0,20,20,0,×,전직업,INT+1
5418,Legionnaire Hat,상단헤드기어,4,1,0,40,20,0,○,전직업,STR+1
5422,Linguistic Book Hat,상단헤드기어,0,0,0,7,20,0,○,전직업,"INT+1, MDEF+2"
5423,I Love China,상단헤드기어,5,0,0,25,20,0,×,전직업,DEX+3
5424,Fanta Orange Can Hat,상단헤드기어,2,1,0,10,20,0,○,전직업,
5425,Fanta Grape Can Hat,상단헤드기어,2,1,0,10,20,0,○,전직업,
5426,Karada Meguricha Hat,상단헤드기어,2,1,0,10,20,0,○,전직업,LUK+1
5427,Black Tea Kochakaden Hat,상단헤드기어,2,1,0,10,20,0,○,전직업,AGI+1
5429,Bogy Cap,상단헤드기어,2,1,0,10,20,0,○,전직업,"bonus bHPrecovRate, 5;
bonus bSPrecovRate, 5;
"
5430,Torch Cap,상단헤드기어,3,0,0,0,20,0,×,전직업,"bonus2 bSubEle,Ele_Fire,20;
skill ""MG_FIREBOLT"",5;
"
5432,bRO 4th Anniversary Hat,상단헤드기어,0,0,0,10,20,0,○,전직업,if (gettime(DT_MONTH) == SEPTEMBER && gettime(DT_DAYOFMONTH)>=10 && gettime(DT_D
5433,Golden Laurel,상단헤드기어,0,0,0,10,20,0,○,전직업,
5436,Bride's Corolla,상단헤드기어,1,0,0,20,20,0,○,전직업,"LUK+3, MDEF+2"
5437,Fairy Flower,상단헤드기어,1,1,0,20,20,0,○,전직업,"INT+1, MDEF+1"
5438,Cute Green Ribbon,상단헤드기어,1,0,0,10,500,0,×,All,MaxSP+20
5439,Cute Red Ribbon,상단헤드기어,1,0,0,10,500,0,×,All,MaxSP+20
5440,Cute Blue Ribbon,상단헤드기어,1,0,0,10,500,0,×,All,MaxSP+20
5441,Cute White Ribbon,상단헤드기어,1,0,0,10,500,0,×,All,MaxSP+20
5444,Hair Brush,상단헤드기어,0,0,0,10,20,0,○,전직업,CRIT+6
5446,Catfoot Hairpin,상단헤드기어,0,1,0,20,20,0,○,전직업,FLEE+5
5454,Puppy Hat,상단헤드기어,3,1,0,50,20,0,○,전직업,"STR+1, INT+1, CRIT+100"
5455,Decorative Geographer,상단헤드기어,1,1,0,50,20,0,○,전직업,INT+1
5456,Summer Hat,상단헤드기어,0,1,0,20,20,0,○,전직업,VIT+5
5458,Pinwheel Hat,상단헤드기어,2,0,0,20,20,0,○,전직업,"bonus bMaxHPrate,5;
bonus bMaxSPrate,5;
"
5459,Drooping Bunny,상단헤드기어,1,0,0,10,0,0,○,전직업,"DEX+1, FLEE+2"
5464,Zaha Doll Hat,상단헤드기어,1,0,0,0,20,0,×,전직업,INT+2
5478,Classic Hat,상단헤드기어,3,0,0,50,20,0,○,전직업,"STR+2, MaxHP+300"
5486,Anniversary Hat,상단헤드기어,3,0,0,30,20,0,○,전직업,"bonus bAllStats, 2;
"
5487,Poring Cake Hat,상단헤드기어,1,0,0,50,20,0,○,전직업,LUK+2
5488,Twin Santa Hat,상단헤드기어,1,0,0,10,20,0,○,전직업,"LUK+1, MDEF+1"
5489,Love Daddy Hat,상단헤드기어,0,0,0,10,20,0,○,전직업,DEX+2
5491,Bandit Hat,상단헤드기어,3,1,0,80,20,0,○,전직업,STR+2
5492,Student Cap,상단헤드기어,5,0,0,0,0,0,×,All,MDEF+3
5493,Ulle's Cap,상단헤드기어,3,0,0,0,0,0,×,All,"AGI+1, DEX+2"
5499,Pizza Hat,상단헤드기어,0,0,0,60,20,0,×,전직업,"skill ""SM_PROVOKE"", 1;
"
5503,Magic Rabit Hat,상단헤드기어,2,0,0,80,0,0,○,전직업,"AGI+2, DEX+2, MDEF+1, MaxSP+50"
5506,Blue Night Cap,상단헤드기어,4,0,0,10,0,0,○,전직업,"bonus bBaseAtk,5;
bonus bMatkRate,5;
"
5507,Pink Night Cap,상단헤드기어,4,0,0,10,0,0,○,전직업,"bonus bBaseAtk,5;
bonus bMatkRate,5;
"
5508,Shark Hat,상단헤드기어,3,0,0,50,20,0,○,전직업,"STR+1, AGI+2, MDEF+1"
5509,Sting hat,상단헤드기어,5,0,0,100,20,0,○,전직업,"STR+2, VIT+1, MDEF+3"
5510,Shower Cap,상단헤드기어,4,0,0,0,20,0,○,전직업,"MDEF+3, FLEE+3"
5522,Fanta Zero Lemon Hat,상단헤드기어,4,1,0,10,20,0,○,전직업,
5523,Sakura Mist Hat,상단헤드기어,4,1,0,10,20,0,○,전직업,DEX+1
5524,Sakura Milk Tea Hat,상단헤드기어,4,1,0,10,20,0,○,전직업,VIT+1
5525,Flower Hat,상단헤드기어,4,1,0,10,20,0,○,전직업,"MaxHP+80, MaxSP+20"
5531,Baby Dragon Hat,상단헤드기어,1,1,0,10,45000,0,○,전직업,DEX+2
5535,Side Cap,상단헤드기어,3,0,0,50,0,0,○,전직업,"VIT+1, DEX+1, MDEF+3"
5547,RJC Katusa Flower,상단헤드기어,1,1,0,20,20,0,○,전직업,"bonus2 bSkillAtk, ""WZ_HEAVENDRIVE"", 15 + getequiprefinerycnt(EQI_HAND_R);
bonus2"
5552,Festival Grand Circlet,상단헤드기어,8,0,0,0,0,0,×,전직업,"STR+3, INT+3, MDEF+3"
5553,Festival Bunny Band,상단헤드기어,7,0,0,0,0,0,×,전직업,MDEF+4
5555,Leaf Cat Hat,상단헤드기어,3,0,0,10,20,0,○,전직업,AGI+1
5559,Piece Of White Cloth,상단헤드기어,1,0,0,0,0,0,○,전직업,
5561,Magic Rabbit Hat,상단헤드기어,1,0,0,80,0,0,○,전직업,"INT+1, MaxSP+50"
5573,Dokebi Horn,상단헤드기어,1,1,0,10,20,0,○,전직업,
5578,Voyage_Hat,상단헤드기어,1,0,0,1,200,0,○,전직업,AGI+2
5590,Poring Cake Hat,상단헤드기어,1,0,0,20,20,0,○,전직업,
5681,Green Ribbon,상단헤드기어,1,0,0,10,800,0,○,전직업,MDEF+3
5781,Persika,상단헤드기어,0,1,0,10,20,0,×,전직업,
5801,Red Tailed Ribbon,상단헤드기어,5,0,0,10,20,0,○,전직업,전스탯+2
5802,Upgraded Elephant Hat,상단헤드기어,3,1,0,50,0,0,○,전직업,
5803,Love Flower Hat,상단헤드기어,2,0,0,10,20,0,○,전직업,"bonus2 bAddMonsterDropItem,608,100;
"
5806,Poet Natalie's Hat,상단헤드기어,5,0,0,30,20,0,×,전직업,
5809,Boom Boom Hat,상단헤드기어,6,0,0,10,0,0,×,전직업,전스탯+5
5810,Ph.D Hat V,상단헤드기어,3,0,0,10,20,0,○,All,"VIT+3, INT+5, DEX+3"
5812,Hat Of Expert,상단헤드기어,2,0,0,0,0,0,○,전직업,
5815,Classic Hat,상단헤드기어,2,0,0,50,20,0,○,전직업,STR+1
5816,Purple Cowboy Hat,상단헤드기어,0,0,0,50,20,0,○,전직업,FLEE+-5
5818,Carnival Hat,상단헤드기어,6,0,0,0,0,0,○,전직업,"bonus bAllStats, 3;
"
5819,Carnival Circlet,상단헤드기어,6,0,0,0,0,0,○,전직업,"bonus bAllStats, 3;
"
5821,Gold Tulip Hairpin,상단헤드기어,2,0,0,10,10,0,○,전직업,"bonus2 bExpAddClass,Class_All,5;
"
5822,Love Chick Hat,상단헤드기어,4,0,0,10,10000,0,○,전직업,"LUK+4, MaxHP+100, MaxSP+100"
5826,Valkyrie Helmet,상단헤드기어,10,0,0,0,0,0,×,전직업,"STR+2, AGI+2, INT+2, DEX+2, MDEF+5"
18597,Mercury Riser,상단헤드기어,10,1,0,20,40,0,○,전직업,"ASPD+3%, CRIT+3"
18600,Cat Ear Beret,상단헤드기어,5,0,0,10,20,0,○,전직업,"bonus2 bAddClass,Class_All,5;
if (getrefine() > 5) {
   bonus2 bAddRace,RC_DemiH"
18612,White Musang Hat,상단헤드기어,3,1,0,20,40,0,○,전직업,"STR+2, VIT+2, LUK+1"
18613,Black Musang Hat,상단헤드기어,3,1,0,20,40,0,○,전직업,"AGI+1, INT+2, DEX+2"
5001,Headset,상단헤드기어,3,0,1,20,20,0,○,All,"bonus2 bResEff,Eff_Curse,1000;
"
5106,2nd Anniversary Hat,상단헤드기어,3,0,1,30,20,0,×,전직업,LUK+1
5213,Sheila Hairnet,상단헤드기어,2,0,1,20,0,0,○,전직업,"AGI+2, MDEF+3"
5265,Apple of Archer,상단헤드기어,7,0,1,0,1,0,×,All,DEX+4
5266,Bunny Band,상단헤드기어,9,0,1,0,1,0,×,전직업,MDEF+5
5268,Grand Circlet,상단헤드기어,10,0,1,0,1,0,×,All,"STR+3, INT+3, LUK+3, MDEF+4"
5365,Magnolia Hat,상단헤드기어,3,1,1,10,20,0,×,전직업,"bonus2 bResEff,Eff_Stun,500;
skill ""HT_FLASHER"",1;
"
5386,Ayam,상단헤드기어,7,0,1,7,0,0,×,전직업,"MDEF+7, FLEE+7"
5451,RWC 2008 Dragon Helm Gold,상단헤드기어,7,1,1,250,20,0,×,전직업,"ASPD+10%, 전스탯+3"
