ID,AegisName,이름(영),MVP,레벨,HP,BaseEXP,JobEXP,ATK(min),ATK(max),DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,크기,종족,속성,속성레벨,사거리,공격딜레이,AI
1850,EVENT_ORCHERO,Orc Hero,,50,175000,3000,3000,4000,5500,25,45,0,60,35,80,160,30,대형,인간형,땅,4,1,1678,21
1894,POURING,Pouring,,50,100000,0,0,550,1450,20,50,45,30,36,55,85,30,소형,식물,유령,3,1,1672,7
1180,NINE_TAIL,Nine Tail,,51,7766,2812,825,610,734,10,25,0,80,46,0,74,85,중형,동물,불,3,1,840,21
1191,MIMIC,Mimic,,51,6120,165,165,150,900,10,40,44,121,0,60,75,110,중형,무형,무속성,3,1,972,09
1257,INJUSTICE,Injustice,,51,7600,2118,1488,480,600,0,0,84,42,39,0,71,35,중형,언데드,어둠,2,1,770,21
1263,WIND_GHOST,Wind Ghost,,51,4820,2424,1488,489,639,0,45,0,89,15,90,85,25,중형,악마,바람,3,2,1056,21
1267,CARAT,Carat,,51,5200,1926,1353,330,417,0,25,0,41,45,5,85,155,중형,악마,바람,2,1,1078,21
1446,G_INJUSTICE,Injustice,,51,7600,0,0,480,600,0,0,84,42,39,0,71,35,중형,언데드,어둠,2,1,770,4
1450,G_WIND_GHOST,Wind Ghost,,51,4820,0,0,489,639,0,45,0,89,15,90,85,25,중형,악마,바람,3,2,1056,4
1471,G_NINE_TAIL,Nine Tail,,51,9466,0,0,610,734,10,25,0,80,46,0,89,85,중형,동물,불,3,1,840,4
1474,G_MIMIC,Mimic,,51,6120,0,0,150,900,10,40,44,121,0,60,75,110,중형,무형,무속성,3,1,972,4
1497,WOODEN_GOLEM,Wooden Golem,,51,9200,1926,1353,570,657,32,36,0,41,69,5,85,155,대형,식물,땅,4,1,1543,4
1510,HYLOZOIST,Heirozoist,,51,7186,2314,1297,317,498,16,51,0,28,26,47,66,14,소형,악마,어둠,2,1,741,4
1516,INCREASE_SOIL,Mi Gao,,51,8230,2760,2110,560,700,30,12,40,45,23,12,69,12,중형,무형,땅,3,1,106,17
1742,G_CARAT,Carat,,51,5200,0,0,330,417,0,25,0,41,45,5,85,155,중형,악마,바람,2,1,1078,4
1149,MINOROUS,Minorous,,52,7431,2750,1379,590,770,15,5,65,42,61,66,52,25,대형,동물,불,2,1,1360,09
1163,RAYDRIC,Raydric,,52,8613,3410,1795,830,930,40,15,58,47,42,5,69,26,대형,인간형,어둠,2,1,824,09
1196,SKEL_PRISONER,Skeleton Prisoner,,52,8691,2466,1562,660,890,10,20,55,20,36,0,76,25,중형,언데드,불사,3,1,1848,13
1213,HIGH_ORC,High Orc,,52,6890,3618,1639,428,533,15,5,55,46,55,35,82,40,대형,인간형,불,2,1,1500,21
1276,RAYDRIC_ARCHER,Raydric Archer,,52,5250,3025,2125,415,500,35,5,15,25,22,5,145,35,중형,악마,어둠,2,9,1152,5
1380,DRILLER,Driller,,52,7452,3215,1860,666,886,48,31,0,66,58,50,60,47,중형,동물,땅,1,1,1300,4
1439,G_HIGH_ORC,High Orc,,52,6890,0,0,428,533,15,5,55,46,55,35,82,40,대형,인간형,불,2,1,1500,4
1453,G_RAYDRIC_ARCHER,Raydric Archer,,52,5250,0,0,415,500,35,5,15,25,22,5,145,35,중형,악마,어둠,2,9,1152,4
1461,G_MINOROUS,Minorous,,52,7431,0,0,590,770,15,5,65,42,61,66,52,25,대형,동물,불,2,1,1360,4
1467,G_RAYDRIC,Raydric,,52,8613,0,0,830,930,40,15,58,47,42,5,69,26,대형,인간형,어둠,2,1,824,4
1479,G_SKEL_PRISONER,Skeleton Prisoner,,52,8691,0,0,660,890,10,20,55,20,36,0,76,25,중형,언데드,불사,3,1,1848,4
1584,TAMRUAN,Tamruan,,52,10234,3812,55,489,534,15,35,80,62,38,75,72,15,대형,악마,어둠,3,1,512,13
1593,A_ANCIENT_MUMMY,Ancient Mummy,,52,8613,0,0,830,930,40,27,58,47,42,5,69,26,중형,언데드,불사,3,1,1772,4
1596,G_TAMRUAN,Tamruan,,52,10234,0,0,489,534,15,35,80,62,38,75,72,15,대형,악마,어둠,3,1,512,13
1192,WRAITH,Wraith,,53,10999,2199,1099,580,760,5,30,0,95,30,65,95,35,대형,언데드,불사,4,1,1816,21
1197,ZOMBIE_PRISONER,Zombie Prisoner,,53,11280,2635,1724,780,930,10,20,0,24,39,0,72,25,중형,언데드,불사,3,1,1768,13
1264,MERMAN,Merman,,53,14690,4500,3000,482,964,10,35,72,45,46,35,60,55,중형,인간형,물,3,2,916,21
1410,LIVE_PEACH_TREE,Enchanted Peach Tree,,53,8905,2591,1799,301,351,10,38,72,45,35,39,80,5,중형,식물,땅,2,7,400,5
1451,G_MERMAN,Merman,,53,12300,0,0,482,603,10,35,72,45,46,15,85,55,중형,인간형,물,2,2,916,4
1475,G_WRAITH,Wraith,,53,10999,0,0,580,760,5,30,0,95,30,65,95,35,대형,언데드,불사,4,1,1816,4
1480,G_ZOMBIE_PRISONER,Zombie Prisoner,,53,11280,0,0,780,930,10,20,0,24,39,0,72,25,중형,언데드,불사,3,1,1768,4
1550,G_LIVE_PEACH_TREE,Enchanted Peach Tree,,53,8905,0,0,301,351,10,38,72,45,35,39,80,5,중형,식물,땅,2,7,400,5
1632,GREMLIN,Gremlin,,53,9280,4355,1768,329,762,29,25,80,41,59,75,62,15,대형,악마,어둠,2,1,432,17
1514,DANCING_DRAGON,Zhu Po Long,,54,9136,3030,769,550,789,39,10,55,62,55,25,72,22,중형,드래곤,바람,2,2,600,2
1609,G_DANCING_DRAGON,Zhu Po Long,,54,9136,3030,769,550,789,39,10,55,62,55,25,72,22,중형,드래곤,바람,2,2,600,2
1687,GREEN_IGUANA,Grove,,54,6444,2400,2050,550,650,0,10,0,52,64,5,98,14,중형,동물,땅,2,1,720,2
1304,GIANT_SPIDER,Giant Spider,,55,11874,6211,2146,624,801,41,28,5,36,43,5,73,69,대형,곤충,독,1,1,1468,21
1408,BLOOD_BUTTERFLY,Bloody Butterfly,,55,8082,2119,1562,121,342,5,23,0,59,14,55,68,15,중형,곤충,바람,2,3,472,13
1506,DISGUISE,Disguise,,55,7543,2815,1919,279,546,18,29,0,72,45,35,48,65,중형,악마,땅,4,2,516,4
1526,G_BLOOD_BUTTERFLY,Bloody Butterfly,,55,8082,0,0,121,342,5,23,0,59,14,55,68,15,중형,곤충,바람,2,3,472,13
1682,REMOVAL,Remover,,55,10289,3831,1278,558,797,5,20,0,20,56,35,57,20,중형,언데드,불사,2,1,1536,4
1738,CONSTANT,Constant,,55,10000,3230,116,460,580,12,12,50,28,26,47,66,14,소형,무형,어둠,3,1,720,4
1745,G_CONSTANT,Constant,,55,1000,0,0,460,580,12,12,50,28,26,47,66,14,소형,악마,어둠,3,1,720,5
1778,GAZETI,Gazeti,,55,12300,5758,2075,512,612,65,25,0,12,20,60,101,5,중형,악마,물,1,10,576,20
1937,CONSTANT_,Constant,,55,10000,0,0,460,580,12,12,50,28,26,47,66,14,소형,무형,어둠,3,1,720,4
1209,CRAMP,Cramp,,56,4720,2300,1513,395,465,0,5,0,85,35,5,65,60,소형,동물,독,2,1,1000,09
1287,SOLDIER_GUARDIAN,Soldier Guardian,,56,15670,1,1,873,1036,35,0,85,56,100,45,103,43,소형,곤충,땅,1,1,1288,12
1294,KILLER_MANTIS,Killer Mantis,,56,13183,6509,2366,764,927,35,20,5,26,24,5,75,40,중형,곤충,땅,1,1,1528,21
1303,GIANT_HONET,Giant Hornet,,56,13105,5785,2006,650,852,38,43,35,38,32,10,71,64,소형,곤충,바람,1,1,1292,21
1368,GEOGRAPHER,Geographer,,56,8071,2715,2000,467,621,28,26,0,66,47,60,68,44,중형,식물,땅,3,3,1308,10
1375,THE_PAPER,The Paper,,56,18557,2849,1998,845,1124,25,24,0,66,52,76,71,79,중형,무형,무속성,3,1,1160,4
1378,DEMON_PUNGUS,Demon Pungus,,56,7259,3148,1817,360,479,48,31,0,83,55,59,63,34,소형,악마,독,3,1,1260,4
1412,EVIL_CLOUD_HERMIT,Taoist Hermit,,56,10392,3304,2198,311,333,25,59,0,20,18,50,136,11,대형,무형,무속성,2,10,480,5
1512,HYEGUN,Yao Jun,,56,9981,2199,1022,710,1128,12,10,60,40,36,10,73,15,중형,언데드,불사,2,1,890,4
1531,G_EVIL_CLOUD_HERMIT,Taoist Hermit,,56,10392,0,0,311,333,25,59,0,20,18,50,136,11,대형,무형,무속성,2,10,480,5
1570,G_CRAMP,Cramp,,56,4720,0,0,395,465,0,5,0,85,35,5,65,60,소형,동물,독,2,1,1000,09
1590,G_GEOGRAPHER,Geographer,,56,8071,0,0,467,621,28,26,0,66,47,60,68,44,중형,식물,땅,3,3,1308,10
1604,G_GIANT_HONET,Giant Hornet,,56,13105,0,0,650,852,38,43,35,38,32,10,71,64,소형,곤충,바람,1,1,1292,21
1612,A_HYEGUN,Yao Jun,,56,9981,0,0,710,1128,12,10,60,40,36,10,73,15,중형,언데드,불사,4,1,890,4
1614,MINERAL,Mineral,,56,7950,3563,1768,723,812,29,35,60,52,35,21,67,32,소형,무형,무속성,2,1,648,17
1633,BEHOLDER,Beholder,,56,7950,4821,3822,723,812,17,30,60,62,25,59,85,32,소형,무형,바람,2,6,336,17
1692,BREEZE,Breeze,,56,5099,2390,1340,94,215,7,32,0,96,6,38,91,45,중형,무형,바람,3,2,140,4
1693,PLASMA_Y,Plasma,,56,8400,2200,2100,400,900,0,40,0,30,10,83,105,45,소형,무형,유령,4,3,608,4
1131,JOKER,Joker,,57,12450,3706,2362,621,738,10,35,0,143,47,75,98,175,대형,인간형,바람,4,1,1364,21
1216,PENOMENA,Penomena,,57,7256,2870,2200,415,565,5,50,0,5,35,15,136,30,중형,어류,독,1,7,832,21
1437,G_JOKER,Joker,,57,12450,0,0,621,738,10,35,0,143,47,75,98,175,대형,인간형,바람,4,1,1364,4
1441,G_PENOMENA,Penomena,,57,7256,0,0,415,565,5,50,0,5,35,15,136,30,중형,어류,독,1,7,832,4
1684,G_ARCHDAM,Archdam,,57,11000,0,0,600,700,15,15,65,65,35,75,75,15,대형,천사,무속성,3,3,1080,4
1780,MUSCIPULAR,Muscipular,,57,4332,1706,1706,521,726,12,12,0,53,39,25,92,51,중형,식물,땅,1,3,672,10
1117,EVIL_DRUID,Evil Druid,,58,16506,2890,1827,420,670,5,60,0,29,58,80,68,30,대형,언데드,불사,4,1,2276,21
1193,ALARM,Alarm,,58,10647,3987,2300,480,600,15,15,0,62,72,10,85,45,중형,무형,무속성,3,1,1020,21
1306,LEIB_OLMAI,Leib Olmai,,58,24233,6011,2171,740,1390,27,31,5,35,95,5,64,85,대형,동물,땅,1,1,1260,21
1322,SPRING_RABBIT,Spring Rabbit,,58,9045,3982,1766,585,813,29,21,45,61,5,15,77,90,중형,동물,땅,2,1,1120,2
1369,GRAND_PECO,Grand Peco,,58,8054,2387,1361,444,565,37,30,0,66,66,50,71,51,대형,동물,불,2,2,1460,3
1435,G_EVIL_DRUID,Evil Druid,,58,16506,0,0,420,670,5,60,0,29,58,80,68,30,대형,언데드,불사,4,1,2276,4
1476,G_ALARM,Alarm,,58,10647,0,0,480,600,15,15,0,62,72,10,85,45,중형,무형,무속성,3,1,1020,4
1503,GIBBET,Gibbet,,58,6841,4011,1824,418,656,28,31,0,42,42,27,46,28,대형,악마,어둠,1,1,917,4
1652,YGNIZEM,Egnigem Cenia,,58,11200,4870,98,823,1212,35,8,60,35,52,18,79,20,중형,인간형,불,2,1,576,4
1818,EVENT_ALARM,Alarm,,58,10647,0,0,1,2,15,15,0,62,72,10,85,45,중형,무형,무속성,3,0,1020,21
1948,G_YGNIZEM,Egnigem Cenia,,58,11200,0,0,823,1212,35,8,60,35,52,18,79,20,중형,인간형,불,2,1,576,4
1984,I_ORC_LADY,Shaman Cargalache,,58,50058,4870,98,823,1212,35,10,60,35,52,18,79,20,중형,인간형,땅,2,1,1050,21
1194,ARCLOUSE,Arclouze,,59,6075,860,1000,570,640,10,15,0,75,5,5,75,50,중형,곤충,땅,2,1,960,09
1195,RIDEWORD,Rideword,,59,11638,2007,3106,584,804,5,35,48,75,10,20,120,45,소형,무형,무속성,3,1,864,21
1260,DARK_FRAME,Dark Frame,,59,7500,3652,3271,960,1210,10,45,0,72,42,45,85,25,중형,악마,어둠,3,1,920,21
1308,PANZER_GOBLIN,Panzer Goblin,,59,14130,7212,2697,683,878,41,28,60,60,40,20,81,160,중형,인간형,바람,2,1,960,21
1323,SEE_OTTER,Sea Otter,,59,9999,3048,1642,650,813,33,35,5,36,40,25,82,65,중형,동물,물,3,1,1132,4
1364,G_ASSULTER,Assaulter,,59,12853,0,0,152,177,35,36,85,55,10,35,145,100,중형,악마,바람,2,2,1000,21
1448,G_DARK_FRAME,Dark Frame,,59,7500,0,0,960,1210,10,45,0,72,42,45,85,25,중형,악마,어둠,3,1,920,4
1477,G_ARCLOUSE,Arclouze,,59,6075,0,0,570,640,10,15,0,75,5,5,75,50,중형,곤충,땅,2,1,960,4
1478,G_RIDEWORD,Rideword,,59,11638,0,0,584,804,5,35,48,75,10,20,120,45,소형,무형,무속성,3,1,864,4
1631,CHUNG_E_,Green Maiden,,59,23900,4256,920,460,1050,8,15,38,65,43,30,90,15,중형,인간형,바람,2,2,1728,4
1655,EREND,Errende Ebecee,,59,6980,4501,67,896,1159,14,30,0,31,41,93,67,30,중형,인간형,성,2,1,576,4
1661,G_EREND,Errende Ebecee,,59,6980,0,0,796,1059,14,30,0,31,41,93,60,30,중형,인간형,성,2,1,1008,4
1771,VANBERK,Vanberk,,59,9988,4203,901,230,660,24,6,69,66,39,29,51,41,중형,인간형,무속성,4,1,768,4
1072,KAHO,Kaho,,60,8409,3990,450,110,760,5,50,0,55,43,88,80,46,중형,악마,불,4,1,1700,4
1269,CLOCK,Clock,,60,11050,3410,2904,720,909,15,10,0,70,50,25,90,50,중형,무형,땅,2,1,1092,17
1278,STALACTIC_GOLEM,Stalactic Golem,,60,18700,5808,2695,950,1260,50,5,73,45,85,5,90,25,대형,무형,무속성,4,1,1264,17
1387,GIG,Gig,,60,8409,3934,2039,360,479,60,28,0,61,80,53,59,46,소형,동물,불,2,1,1264,4
1388,ARCHANGELING,Arc Angeling,,60,79523,4152,2173,669,890,54,58,0,65,80,74,65,105,중형,천사,성,3,1,1072,21
1528,G_CLOCK,Clock,,60,11050,0,0,720,909,15,10,0,70,50,25,90,50,중형,무형,땅,2,1,1092,17
1656,KAVAC,Kavach Icarus,,60,7899,4090,86,684,904,12,5,48,100,10,15,118,40,중형,인간형,바람,2,9,576,4
1662,G_KAVAC,Kavach Icarus,,60,7899,0,0,584,804,12,5,48,100,10,20,118,40,중형,인간형,바람,2,9,1008,4
1699,ANCIENT_MIMIC,Ancient Mimic,,60,8080,2950,2650,530,1697,20,40,50,100,30,40,150,110,대형,무형,무속성,3,1,168,4
1775,SNOWIER,Snowier,,60,19230,5882,2699,770,1347,22,12,73,46,72,15,52,25,대형,무형,물,2,2,936,4
1777,ICE_TITAN,Ice Titan,,60,38200,13872,7928,1090,1570,71,15,99,34,88,10,79,29,대형,무형,물,3,1,861,4
1788,G_ICE_TITAN,Ice Titan,,60,32900,0,0,1090,1570,71,15,99,34,88,10,79,29,대형,무형,물,3,1,861,20
1849,EVENT_OSIRIS,Osiris,,60,125000,2000,2000,3500,5000,20,20,0,60,25,25,160,30,중형,언데드,불사,4,1,1072,21
1869,FLAME_SKULL,Flame Skull,,60,10080,3000,2600,100,1200,20,40,50,100,30,40,140,110,소형,악마,유령,3,1,972,09
1154,PASANA,Pasana,,61,8289,4087,2135,513,682,29,35,0,73,50,61,59,43,중형,인간형,불,2,1,976,09
1206,ANOLIAN,Anolian,,61,18960,5900,3700,640,980,15,15,0,43,58,25,80,65,중형,어류,물,2,1,900,21
1207,STING,Sting,,61,9500,4081,2970,850,1032,5,30,57,45,55,5,120,85,중형,무형,땅,3,1,528,21
1301,AM_MUT,Am Mut,,61,12099,7709,2690,1040,1121,50,10,50,65,40,35,83,45,소형,악마,어둠,1,1,1156,21
1313,MOBSTER,Mobster,,61,7991,4424,1688,910,1128,41,37,76,46,20,35,76,55,중형,인간형,무속성,1,1,1100,21
1321,DRAGON_TAIL,Dragon Tail,,61,8368,3587,1453,520,715,25,19,10,68,15,5,67,67,중형,곤충,바람,2,1,862,21
1391,GALAPAGO,Galapago,,61,9145,3204,1966,457,608,33,33,0,56,56,45,66,57,소형,동물,땅,1,1,1430,7
1464,G_PASANA,Pasana,,61,8289,0,0,513,682,29,35,0,73,50,61,69,43,중형,인간형,불,2,1,976,4
1489,G_STING,Sting,,61,9500,0,0,850,1032,5,30,57,45,55,5,120,85,중형,무형,땅,3,1,528,4
1515,GARM_BABY,Baby Hatii,,61,20199,1022,2980,680,1179,34,13,45,30,56,55,85,30,중형,동물,물,2,1,879,4
1606,G_GARM_BABY,Baby Hatii,,61,20199,0,0,680,1179,34,13,45,30,56,55,85,30,중형,동물,물,2,1,879,4
1657,RAWREL,Laurell Weinder,,61,6168,4620,30,430,517,8,48,0,41,5,120,45,10,중형,인간형,유령,2,1,576,4
1663,G_RAWREL,Laurell Weinder,,61,6168,0,0,330,417,8,48,0,41,5,100,45,10,중형,인간형,유령,2,1,1008,4
1773,HODREMLIN,Hodremlin,,61,12180,6782,2022,845,1678,29,25,80,41,81,56,62,11,중형,악마,어둠,3,1,960,4
1824,EVENT_GARM_BABY,Baby Hatii,,61,20199,0,0,680,1179,34,13,45,30,56,55,85,30,중형,동물,물,2,1,879,4
1851,EVENT_MOBSTER,Mobster,,61,7991,2,2,500,1000,45,35,76,46,20,35,76,55,중형,인간형,무속성,1,1,1100,21
1883,UZHAS,Uzhas,,61,13707,4002,3003,293,960,11,34,0,33,19,72,75,77,중형,인간형,물,3,1,576,4
1888,GARM_BABY_R,Baby Hatii,,61,15199,100,100,680,1580,24,13,45,30,36,55,85,30,중형,동물,물,2,1,879,4
1275,ALICE,Alice,,62,10000,3583,2400,550,700,5,5,64,64,42,85,100,130,중형,인간형,무속성,3,1,502,17
1293,CREMY_FEAR,Creamy Fear,,62,13387,7365,2691,666,829,45,30,5,40,16,15,68,55,소형,곤충,바람,1,2,1136,21
1298,ZOMBIE_MASTER,Zombie Master,,62,14211,7610,2826,824,1084,37,26,25,20,30,5,77,35,중형,언데드,불사,1,1,2612,21
1311,GULLINBURSTI,Gullinbursti,,62,21331,5814,2376,699,1431,10,15,55,25,60,5,70,45,대형,동물,땅,2,1,1960,21
1504,DULLAHAN,Dullahan,,62,12437,4517,2963,647,1065,47,38,0,30,5,45,62,22,중형,언데드,불사,2,2,847,4
1513,CIVIL_SERVANT,Mao Guai,,62,14390,4023,2750,650,1010,42,5,58,15,20,60,80,50,중형,동물,바람,2,2,1257,4
1521,G_ALICE,Alice,,62,10000,0,0,550,700,5,5,64,64,42,85,100,130,중형,인간형,무속성,3,1,520,17
1653,WHIKEBAIN,Wickebine Tres,,62,7320,4204,21,693,889,9,8,0,102,34,20,83,30,중형,인간형,독,3,1,576,4
1659,G_WHIKEBAIN,Wickebine Tres,,62,7320,0,0,593,789,9,12,0,102,34,23,74,30,중형,인간형,독,3,1,1008,4
1772,ISILLA,Isilla,,62,8297,3001,3001,89,733,11,19,0,28,12,97,57,12,중형,인간형,무속성,4,1,768,4
1796,AUNOE,Aunoe,,62,21297,4102,4102,89,733,11,19,0,28,12,97,57,12,중형,인간형,무속성,4,1,768,20
1797,FANAT,Fanat,,62,21297,4102,4102,89,733,11,19,0,28,12,97,57,12,중형,인간형,무속성,4,1,768,21
1132,KHALITZBURG,Khalitzburg,,63,19276,4378,2750,875,1025,45,10,58,65,48,5,73,40,대형,언데드,불사,1,1,528,21
1200,ZHERLTHSH,Zealotus,,63,18300,3608,2304,700,850,10,15,70,85,40,30,125,60,중형,인간형,무속성,3,1,800,13
1270,C_TOWER_MANAGER,Clock Tower Manager,,63,18600,4378,2850,880,1180,35,30,0,75,20,64,75,60,대형,무형,무속성,4,3,1072,17
1309,GAJOMART,Gajomart,,63,13669,6625,2900,917,950,85,50,5,34,10,5,75,140,소형,무형,불,4,1,1000,21
1314,PERMETER,Permeter,,63,8228,3756,1955,943,1211,46,45,69,59,60,5,69,100,중형,동물,무속성,2,2,1100,17
1317,FUR_SEAL,Seal,,63,9114,3765,1824,845,1203,25,33,5,28,22,15,69,84,중형,동물,물,1,1,1612,4
1416,WICKED_NYMPH,Evil Nymph,,63,16029,3945,2599,399,1090,12,75,0,64,12,69,100,80,중형,악마,어둠,3,2,637,21
1438,G_KHALITZBURG,Khalitzburg,,63,19276,0,0,875,1025,45,10,58,65,48,5,73,40,대형,언데드,불사,1,1,528,4
1482,G_ZHERLTHSH,Zealotus,,63,18300,0,0,700,850,10,15,70,85,40,30,125,60,중형,인간형,무속성,3,1,800,4
1488,G_ANOLIAN,Anolian,,63,18960,0,0,640,760,15,15,0,43,58,25,97,65,중형,어류,물,2,1,900,4
1527,G_C_TOWER_MANAGER,Clock Tower Manager,,63,18600,0,0,880,1180,35,30,0,75,20,64,75,60,대형,무형,무속성,4,3,1072,17
1533,G_FUR_SEAL,Seal,,63,9114,0,0,845,1203,25,33,5,28,22,15,69,84,중형,동물,물,1,1,1612,09
1564,G_WICKED_NYMPH,Evil Nymph,,63,16029,0,0,399,1090,12,75,0,64,12,69,100,80,중형,악마,어둠,3,2,637,21
1601,G_PERMETER,Permeter,,63,8228,0,0,943,1211,46,45,69,59,60,5,69,100,중형,동물,무속성,2,2,1100,21
1884,MAVKA,Mavka,,63,19200,8301,6353,589,623,32,19,0,42,55,35,89,177,중형,식물,땅,3,7,1536,4
1886,G_MAVKA,Mavka,,63,19200,0,0,589,623,32,19,0,42,55,35,89,177,중형,식물,땅,3,7,1536,4
1086,GOLDEN_BUG,Golden Thief Bug,★MVP,64,126000,14300,7150,870,1145,60,45,65,75,35,45,85,150,대형,곤충,불,2,1,768,7
1297,ANCIENT_MUMMY,Ancient Mummy,,64,40599,8040,3499,836,1129,27,27,28,19,32,5,83,35,중형,언데드,불사,2,1,1772,21
1299,GOBLIN_LEADER,Goblin Leader,,64,20152,6036,2184,663,752,48,16,5,55,37,30,69,58,중형,인간형,바람,1,1,1120,21
1300,CATERPILLAR,Caterpillar,,64,14439,6272,3107,894,1447,47,29,35,25,85,15,69,45,소형,곤충,땅,1,1,1672,21
1377,ELDER,Elder,,64,21592,5650,3408,421,560,45,68,0,76,68,108,72,86,대형,인간형,무속성,4,3,1552,4
1522,G_ANCIENT_MUMMY,Ancient Mummy,,64,40599,0,0,836,1129,27,27,28,19,32,5,83,35,중형,언데드,불사,2,1,1772,21
1539,G_GOBLIN_LEADER,Goblin Leader,,64,20152,0,0,663,752,48,16,5,55,37,30,69,58,중형,인간형,바람,1,1,1120,21
1573,G_ELDER,Elder,,64,21592,0,0,421,560,45,68,0,76,68,108,72,86,대형,인간형,무속성,4,3,1552,4
1666,POTON_CANON_2,Photon Cannon,,64,7100,3100,2700,800,900,8,30,0,40,21,29,80,91,중형,무형,무속성,2,9,1536,10
1115,EDDGA,Eddga,★MVP,65,152000,25025,12870,1215,1565,15,15,78,70,85,66,90,85,대형,동물,불,1,1,872,21
1205,EXECUTIONER,Executioner,,65,28980,4730,3536,570,950,35,35,64,85,40,25,88,60,대형,무형,어둠,2,2,768,21
1262,MUTANT_DRAGON,Mutant Dragonoid,,65,62600,4730,3536,2400,3400,15,20,75,47,30,68,45,35,대형,드래곤,불,2,4,1280,21
1296,KOBOLD_LEADER,Kobold Leader,,65,18313,7432,2713,649,958,37,37,5,90,36,30,77,59,중형,인간형,바람,2,1,1028,21
1371,FAKE_ANGEL,False Angel,,65,16845,3371,1949,513,682,50,35,0,64,57,70,61,88,소형,천사,성,3,2,920,4
1385,DELETER_,Deleter,,65,15168,3403,2066,446,593,52,53,0,66,40,65,72,68,중형,드래곤,불,2,1,1024,13
1405,TENGU,Tengu,,65,16940,4207,2843,660,980,12,82,90,42,69,45,78,80,대형,악마,땅,2,2,1439,4
1449,G_MUTANT_DRAGON,Mutant Dragonoid,,65,62600,0,0,2400,3400,15,20,75,47,30,68,45,35,대형,드래곤,불,2,4,1280,4
1487,G_EXECUTIONER,Executioner,,65,28980,0,0,570,950,35,35,64,85,40,25,88,60,대형,무형,어둠,2,2,768,4
1548,G_KOBOLD_LEADER,Kobold Leader,,65,18313,0,0,649,958,37,37,5,90,36,30,77,59,중형,인간형,바람,2,1,1028,21
1563,G_TENGU,Tengu,,65,16940,0,0,660,980,12,82,90,42,69,45,78,80,대형,악마,땅,2,2,1439,4
1667,POTON_CANON_3,Photon Cannon,,65,7800,3800,2300,700,800,15,30,0,40,23,30,90,99,중형,무형,무속성,2,9,1536,10
1698,DEATHWORD,Death Word,,65,18990,2986,4912,622,1102,10,40,50,75,10,20,140,45,중형,무형,무속성,3,1,176,21
1774,SEEKER,Seeker,,65,10090,5671,4278,723,852,17,30,60,52,34,143,107,27,소형,무형,바람,3,6,576,20
1310,MAJORUROS,Majoruros,,66,57991,8525,3799,780,1300,10,25,65,50,75,50,85,48,대형,동물,불,2,1,1100,21
1365,APOCALIPS,Apocalypse,,66,22880,6540,4935,1030,1370,62,49,0,48,120,48,66,85,대형,무형,무속성,3,2,1840,17
1384,DELETER,Deleter,,66,17292,3403,2066,446,593,45,53,0,104,40,65,72,54,중형,드래곤,불,2,1,1020,13
1654,ARMAIA,Armeyer Dinze,,66,7110,4008,35,750,913,42,6,5,36,50,15,89,60,중형,인간형,땅,3,1,576,4
1660,G_ARMAIA,Armeyer Dinze,,66,7110,0,0,650,813,42,6,5,36,40,15,80,60,중형,인간형,땅,3,1,1008,4
1664,POTON_CANON,Photon Cannon,,66,8000,3900,1800,800,900,10,30,0,40,25,20,80,80,중형,무형,무속성,2,9,1536,10
1724,A_POTON_CANON,Photon Cannon,,66,8000,0,0,1000,1300,10,30,0,40,25,20,80,80,중형,무형,무속성,2,9,1536,10
1872,BEELZEBUB_FLY,Hell Fly,,66,500000,0,0,1200,2000,25,15,33,105,60,15,72,30,소형,곤충,바람,4,1,676,26
2010,G_MAJORUROS,Ox,,66,500000,10,10,1200,3200,25,15,65,50,20,20,85,48,대형,악마,유령,1,1,1100,
1150,MOONLIGHT,Moonlight Flower,★MVP,67,120000,27500,14300,1200,1700,10,55,55,99,55,82,95,120,중형,악마,불,3,1,1276,21
1305,ANCIENT_WORM,Ancient Worm,,67,22598,8174,3782,948,1115,35,30,5,35,56,55,81,72,대형,곤충,독,1,1,1792,21
1382,DIABOLIC,Diabolic,,67,9642,3662,2223,796,1059,64,36,0,84,53,67,71,69,소형,악마,어둠,2,1,1080,4
1386,SLEEPER,Sleeper,,67,8237,3603,2144,593,789,49,35,0,48,100,57,75,28,중형,무형,땅,2,1,1350,4
1567,G_ANCIENT_WORM,Ancient Worm,,67,22598,0,0,948,1115,35,30,5,35,56,55,81,72,대형,곤충,독,1,1,1792,21
1665,POTON_CANON_1,Photon Cannon,,67,7500,4300,2000,700,800,15,30,0,40,30,40,86,80,중형,무형,무속성,2,9,1536,10
2014,DRACO_EGG,Draco Egg,,67,9822,1200,1600,1,2,56,40,0,0,56,34,0,63,중형,드래곤,땅,4,0,24,
1292,MINI_DEMON,Mini Demon,,68,32538,8396,3722,1073,1414,30,25,5,75,40,55,89,42,소형,악마,어둠,1,1,1000,21
1318,HEATER,Heater,,68,11020,3766,2359,683,1008,40,42,69,47,25,5,71,100,중형,동물,불,2,2,1452,21
1381,GRIZZLY,Grizzly,,68,11733,3341,2012,809,1076,44,32,0,55,68,58,70,61,대형,동물,불,3,1,1492,4
1399,EVENT_BAPHO,Baphomet,★MVP,68,1264000,261750,83685,1847,2267,35,45,0,152,96,85,120,95,대형,악마,어둠,3,3,768,21
